0	1	0	0	0	.	.	.	.	.	0	65.28	.	.	.	.	1	.	.	.	.	.	0.001	0	0.999	0	3	3957	.	.	.	.	.	.	.	.	.
1	0	1	0	0	1	1	1	1	0	0	59.17	65.3	76.18	77.92	82.69	0	1	0	1	1	1	0.002	0	0.977	0.021	3	3958	2	0	1	0	0.678	0.269	0	0.053	1
0	0	1	0	0	0	0	0	0	0	0	57.47	57.4	61.19	59.49	.	0	1	1	1	1	1	0	0	0.934	0.066	3	3960	2	1	0	0	0	0.041	0.951	0.009	3
0	1	0	0	0	1	1	1	1	1	.	34.22	56.64	.	.	.	0	.	.	.	.	.	0.001	0	0.999	0	3	3962	2	.	.	.	0.978	0.002	0	0.02	1
1	0	1	1	1	0	0	0	0	0	.	53.77	44.08	66.86	69.27	64.85	0	1	1	1	1	1	0.337	0.663	0	0	2	3965	2	1	0	0	0	0.041	0.951	0.009	3
1	0	1	0	1	0	0	0	0	0	0	68.71	68.03	72.19	76.22	80.69	1	1	1	1	1	0	0.048	0.951	0	0.001	2	3966	2	0	0	0	0	0.041	0.951	0.009	3
1	0	0	0	0	0	0	0	0	0	0	55.33	61.44	73.95	78.7	77.75	1	1	1	1	1	1	0	0	0.307	0.693	4	3967	2	1	0	0	0	0.041	0.951	0.009	3
1	1	1	1	1	1	1	1	1	0	0	64.2	68.62	78.84	85.38	88.45	1	.	0	0	1	0	0.957	0.043	0	0	1	3969	2	0	1	0	0.678	0.269	0	0.053	1
1	0	0	0	0	0	0	0	0	0	0	48.02	51.66	54.3	55.39	54.45	1	0	0	0	0	0	0	0	0.307	0.693	4	3970	2	0	0	0	0	0.041	0.951	0.009	3
1	1	1	0	0	1	1	1	1	1	.	54.14	56.85	51.47	70.94	.	1	.	.	.	.	.	0.063	0	0.937	0	3	3971	2	.	.	.	0.978	0.002	0	0.02	1
1	1	1	1	1	1	0	0	0	1	0	61.6	62.38	68.82	72.07	68.08	1	0	0	0	0	1	0.957	0.043	0	0	1	3973	2	0	0	0	0.004	0.048	0.02	0.927	4
1	0	1	0	0	0	1	1	1	1	0	49.78	53.7	53	.	.	1	1	1	1	1	1	0.002	0	0.977	0.021	3	3976	2	1	0	0	0.91	0.011	0	0.079	1
1	0	0	.	0	1	0	1	1	1	0	58.48	67.53	80.71	73.52	80.32	1	1	0	1	1	1	0	0	0.347	0.652	4	3982	2	0	1	0	0.573	0.019	0	0.408	1
0	0	0	0	0	0	0	0	1	0	0	58.22	.	75.43	80.97	71.35	0	0	0	1	1	1	0	0	0.117	0.883	4	3984	2	0	0	0	0	0.15	0.739	0.111	3
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	3985	2	.	.	.	0	0.145	0.807	0.048	3
0	0	1	1	0	1	1	1	1	0	0	52.28	46.82	62.76	.	.	0	.	.	.	.	.	0.011	0	0.972	0.017	3	3987	2	.	1	1	0.678	0.269	0	0.053	1
0	1	0	0	1	.	.	.	.	.	0	54.41	54.43	.	.	.	1	1	1	0	1	0	0.036	0.964	0	0	2	3988	.	.	.	.	.	.	.	.	.
0	0	1	1	0	0	0	0	1	0	.	47.63	.	46.76	47.35	.	0	.	.	.	.	.	0.011	0	0.972	0.017	3	3992	2	.	.	.	0	0.15	0.739	0.111	3
1	1	1	1	1	0	0	0	0	0	0	63.59	.	69.92	69.75	.	0	.	.	.	.	.	0.957	0.043	0	0	1	3995	2	.	.	.	0	0.041	0.951	0.009	3
1	1	1	1	1	.	.	.	.	.	.	44.19	36.02	.	.	.	0	.	.	.	.	.	0.957	0.043	0	0	1	3996	.	.	.	.	.	.	.	.	.
1	1	1	1	1	1	1	1	1	1	.	56.07	56.9	.	.	.	0	.	.	.	.	.	0.957	0.043	0	0	1	3997	2	.	.	.	0.978	0.002	0	0.02	1
0	0	0	1	1	0	0	0	0	0	0	42.54	55	63.72	.	.	0	.	.	.	.	.	0.008	0.965	0	0.026	2	3998	2	.	1	1	0	0.041	0.951	0.009	3
1	1	1	1	1	0	0	1	0	0	0	46.64	44.97	.	.	69.91	0	0	0	0	0	0	0.957	0.043	0	0	1	3999	2	0	1	0	0	0.548	0.415	0.037	2
0	0	0	1	0	.	.	.	.	.	0	58.46	62.14	.	.	.	0	.	.	.	.	.	0	0	0.353	0.647	4	4000	.	.	.	.	.	.	.	.	.
1	0	1	0	0	.	.	.	.	.	.	34.18	43.47	.	.	.	1	.	.	.	.	.	0.002	0	0.977	0.021	3	4004	.	.	.	.	.	.	.	.	.
.	1	0	0	0	.	.	.	.	.	.	42.43	44.73	.	.	.	1	.	.	.	.	.	0.004	0	0.996	0	3	4007	.	.	.	.	.	.	.	.	.
0	0	1	0	0	0	1	1	0	0	0	39.57	50.89	46.71	46.38	43.04	1	1	1	1	1	1	0	0	0.934	0.066	3	4008	2	1	1	1	0.011	0.94	0.016	0.034	2
1	0	1	1	1	1	1	1	1	1	0	64.42	72.43	79.27	79.62	87.59	0	1	1	1	1	1	0.337	0.663	0	0	2	4009	2	1	1	1	0.978	0.002	0	0.02	1
1	1	1	1	1	.	.	.	.	0	.	37.17	29.31	34.79	.	41.99	0	.	.	.	1	1	0.957	0.043	0	0	1	4011	2	1	1	1	0.04	0.295	0.611	0.054	3
1	1	1	1	1	1	0	1	1	1	0	53.21	58.26	72.11	68.17	71.4	1	0	0	1	1	1	0.957	0.043	0	0	1	4012	2	0	1	0	0.573	0.019	0	0.408	1
1	0	0	0	0	0	0	0	0	0	0	59.94	65.04	70.76	.	.	0	1	1	1	0	1	0	0	0.307	0.693	4	4014	2	0	0	0	0	0.041	0.951	0.009	3
1	0	0	0	0	1	0	0	0	0	0	64.17	69.4	72.96	76.8	78.08	1	0	1	1	1	1	0	0	0.307	0.693	4	4015	2	0	0	0	0	0.145	0.807	0.048	3
1	1	1	1	1	0	0	0	1	0	.	39.61	41.78	.	.	49.03	0	1	1	1	1	1	0.957	0.043	0	0	1	4016	2	1	0	0	0	0.15	0.739	0.111	3
0	0	0	1	1	.	.	.	.	.	.	33.93	39.71	.	.	41.87	1	.	.	.	.	.	0.008	0.965	0	0.026	2	4018	.	.	.	.	.	.	.	.	.
0	0	.	0	0	0	1	1	1	1	0	35.14	.	52.8	.	.	0	.	.	.	.	.	0	0	0.231	0.769	4	4020	2	.	.	.	0.91	0.011	0	0.079	1
0	0	0	1	1	1	1	0	0	0	.	50.51	.	57.33	57.96	.	0	.	.	.	.	.	0.008	0.965	0	0.026	2	4022	2	.	1	1	0.006	0.765	0.095	0.135	2
0	0	0	1	0	1	1	1	1	1	.	37.5	51.8	68.17	.	.	1	.	.	.	.	.	0	0	0.353	0.647	4	4023	2	.	.	.	0.978	0.002	0	0.02	1
0	.	0	0	0	0	0	0	0	0	.	50.82	50.71	.	.	.	0	.	.	.	.	.	0	0	0.17	0.829	4	4024	2	.	1	1	0	0.041	0.951	0.009	3
1	0	1	.	1	1	1	1	0	0	0	51.95	55.27	.	.	68.71	0	1	0	1	1	0	0.201	0.798	0	0	2	4025	2	0	0	0	0.064	0.882	0.004	0.05	2
1	1	1	1	1	0	0	0	0	0	.	55.46	59.74	.	.	.	0	1	1	1	1	1	0.957	0.043	0	0	1	4027	2	1	0	0	0	0.041	0.951	0.009	3
1	1	1	1	1	.	.	.	.	.	.	59.65	60.72	.	.	.	0	.	.	.	.	.	0.957	0.043	0	0	1	4028	.	.	.	.	.	.	.	.	.
1	0	1	0	0	1	1	1	1	1	0	60.45	69.59	90.19	94.31	99.3	0	1	1	1	1	0	0.002	0	0.977	0.021	3	4029	2	0	1	0	0.978	0.002	0	0.02	1
1	1	1	0	0	1	0	1	0	0	0	70.89	74.1	82.28	.	.	1	0	1	1	1	1	0.063	0	0.937	0	3	4030	2	0	0	0	0.003	0.775	0.139	0.083	2
1	1	1	1	1	.	.	.	.	.	.	57.16	56.72	.	.	.	0	1	0	1	1	1	0.957	0.043	0	0	1	4031	.	.	.	.	.	.	.	.	.
1	1	1	0	1	1	0	0	0	0	0	63.13	64.8	67.74	.	.	1	.	.	.	.	.	0.687	0.313	0	0	1	4034	2	.	1	1	0	0.145	0.807	0.048	3
0	0	0	0	0	0	0	0	0	0	.	46.33	39.88	.	.	.	1	.	.	.	.	.	0	0	0.117	0.883	4	4035	2	.	.	.	0	0.041	0.951	0.009	3
0	0	0	1	1	1	1	1	1	1	0	60.95	63.15	75.69	77.78	77.51	1	1	1	1	1	1	0.008	0.965	0	0.026	2	4038	2	1	1	1	0.978	0.002	0	0.02	1
0	1	0	0	1	.	.	.	.	.	.	31.52	39.15	.	.	.	0	.	.	.	.	.	0.036	0.964	0	0	2	4039	.	.	.	.	.	.	.	.	.
1	0	.	0	1	.	.	.	.	.	.	45.71	51.3	.	.	.	0	.	.	.	.	.	0.023	0.943	0	0.033	2	4042	.	.	.	.	.	.	.	.	.
1	0	0	0	1	.	.	.	.	.	0	37.29	.	.	.	78.21	0	.	.	.	.	.	0.003	0.937	0	0.06	2	4043	.	.	.	.	.	.	.	.	.
1	1	1	1	1	1	1	1	1	1	.	64.99	65.02	73.96	75.24	.	0	.	.	.	.	.	0.957	0.043	0	0	1	4051	2	.	1	1	0.978	0.002	0	0.02	1
1	0	1	1	1	1	0	1	0	1	.	43.28	44.02	51.34	.	.	1	.	.	.	.	.	0.337	0.663	0	0	2	4053	2	.	.	.	0.108	0.124	0.002	0.766	4
0	1	0	1	0	.	.	.	.	.	.	29.86	44.09	.	.	.	0	.	.	.	.	.	0.033	0	0.967	0	3	4056	.	.	.	.	.	.	.	.	.
1	1	1	1	1	0	0	0	1	1	.	58.58	66.43	76.27	75.89	.	1	.	.	.	.	.	0.957	0.043	0	0	1	4057	2	.	1	1	0.011	0.022	0.008	0.958	4
0	0	0	0	1	1	1	1	1	0	.	35.03	.	46.97	.	.	1	.	.	.	.	.	0.001	0.763	0	0.236	2	4058	2	.	.	.	0.678	0.269	0	0.053	1
1	0	1	0	1	.	.	.	.	.	.	71.72	.	.	.	.	1	1	0	1	0	1	0.048	0.951	0	0.001	2	4059	.	.	.	.	.	.	.	.	.
0	0	0	0	0	0	0	0	0	0	0	63.05	73.69	81.74	93.11	87.44	1	1	0	0	0	0	0	0	0.117	0.883	4	4063	2	0	0	0	0	0.041	0.951	0.009	3
1	1	1	1	1	1	1	0	0	1	0	47.9	62.59	66.38	.	.	0	.	.	.	.	.	0.957	0.043	0	0	1	4064	2	.	1	1	0.13	0.078	0.001	0.791	4
0	0	0	0	0	.	.	.	.	.	.	33.44	36.83	.	.	.	0	.	.	.	.	.	0	0	0.117	0.883	4	4067	.	.	.	.	.	.	.	.	.
1	0	1	0	1	0	0	0	0	0	0	34.18	40.2	35.13	.	.	0	.	.	.	.	.	0.048	0.951	0	0.001	2	4069	2	.	1	1	0	0.041	0.951	0.009	3
0	0	0	0	0	0	0	0	0	0	.	67.1	73.29	84.89	82.13	.	1	.	.	.	.	.	0	0	0.117	0.883	4	4071	2	.	1	1	0	0.041	0.951	0.009	3
1	1	1	1	1	1	1	1	1	1	0	37.29	38.25	45.71	46.41	39.99	1	1	1	1	1	0	0.957	0.043	0	0	1	4072	2	0	0	0	0.978	0.002	0	0.02	1
0	0	0	0	0	1	1	1	1	1	0	33.39	27.33	39.32	66.16	62.71	0	1	0	1	1	1	0	0	0.117	0.883	4	4073	2	0	1	0	0.978	0.002	0	0.02	1
1	0	0	0	0	0	0	0	0	1	0	43.64	48.74	51	62.25	65.1	1	0	1	1	1	1	0	0	0.307	0.693	4	4076	2	0	0	0	0.001	0.066	0.117	0.815	4
1	1	1	1	1	1	1	0	1	0	0	48.64	51.67	63.09	.	59.68	0	0	1	0	1	1	0.957	0.043	0	0	1	4077	2	0	0	0	0.14	0.525	0.014	0.322	2
1	0	0	0	0	1	1	1	1	0	0	62.09	70.69	67.97	76.1	.	1	.	.	.	.	.	0	0	0.307	0.693	4	4078	2	.	1	1	0.678	0.269	0	0.053	1
0	0	0	0	0	.	.	.	.	.	.	52.21	58.71	.	.	.	1	.	.	.	.	.	0	0	0.117	0.883	4	4082	.	.	.	.	.	.	.	.	.
0	1	1	0	0	0	0	0	0	0	.	51.97	59.62	55.33	59.93	.	1	1	0	1	0	1	0.013	0	0.987	0	3	4083	2	0	0	0	0	0.041	0.951	0.009	3
1	1	1	1	1	0	0	0	0	0	.	35.36	36.91	35.23	34.72	.	0	.	.	.	.	.	0.957	0.043	0	0	1	4084	2	.	.	.	0	0.041	0.951	0.009	3
0	1	1	0	0	0	0	1	0	0	0	58.43	56.79	52.4	.	61.81	1	1	1	1	1	1	0.013	0	0.987	0	3	4086	2	1	0	0	0	0.548	0.415	0.037	2
0	0	0	0	0	1	0	0	0	0	.	63.16	.	64.25	71	72.41	0	0	1	0	1	1	0	0	0.117	0.883	4	4087	2	0	0	0	0	0.145	0.807	0.048	3
0	1	1	0	1	.	.	.	.	.	.	37.67	.	.	.	.	0	.	.	.	.	.	0.376	0.624	0	0	2	4088	.	.	.	.	.	.	.	.	.
0	1	0	0	1	0	1	1	0	1	0	51.93	57.92	63.13	69.21	.	0	1	1	1	1	1	0.036	0.964	0	0	2	4089	2	1	0	0	0.44	0.181	0	0.379	1
0	0	1	1	0	1	0	1	1	1	0	36.39	60.17	.	57.3	.	0	1	1	1	1	1	0.011	0	0.972	0.017	3	4090	2	1	0	0	0.573	0.019	0	0.408	1
0	0	0	0	0	1	0	0	0	0	0	54.89	54.04	62.47	67.16	59.07	1	1	0	0	0	.	0	0	0.117	0.883	4	4091	2	0	0	0	0	0.145	0.807	0.048	3
1	1	0	0	1	.	.	.	.	.	.	42.11	42.22	.	.	.	1	.	.	.	.	.	0.121	0.879	0	0	2	4092	.	.	.	.	.	.	.	.	.
1	1	1	1	1	.	.	.	.	.	.	52.31	47.27	.	.	.	0	.	.	.	.	.	0.957	0.043	0	0	1	4093	.	.	.	.	.	.	.	.	.
1	0	0	1	1	1	0	0	1	1	0	64.18	69.56	74.68	93.44	92.45	1	0	0	1	0	0	0.031	0.964	0	0.006	2	4094	2	0	0	0	0.045	0.014	0.001	0.94	4
1	1	1	1	1	0	0	0	.	0	.	40.03	45.2	54.99	.	67.1	1	1	0	1	1	0	0.957	0.043	0	0	1	4095	2	0	0	0	0	0.048	0.936	0.016	3
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	4097	2	1	1	1	0.011	0.022	0.008	0.958	4
1	1	1	1	1	1	1	1	1	1	0	57.81	56.35	.	.	.	0	.	.	.	.	.	0.957	0.043	0	0	1	4099	2	.	1	1	0.978	0.002	0	0.02	1
1	0	0	0	0	1	0	0	0	0	.	56.48	63.76	68.62	76	77.66	0	1	1	1	1	1	0	0	0.307	0.693	4	4104	2	1	0	0	0	0.145	0.807	0.048	3
1	0	0	1	0	.	.	.	.	.	0	37.81	37.52	71.49	.	.	0	.	.	.	.	.	0.004	0	0.643	0.353	3	4107	.	.	.	.	.	.	.	.	.
1	.	0	0	0	1	1	0	0	1	0	50.37	53.47	64.51	.	65.3	1	1	1	1	1	1	0.001	0	0.406	0.593	4	4108	2	1	0	0	0.13	0.078	0.001	0.791	4
1	0	0	0	1	.	.	.	.	.	.	50.74	.	.	.	.	1	.	.	.	.	.	0.003	0.937	0	0.06	2	4114	.	.	.	.	.	.	.	.	.
1	0	1	0	0	1	1	1	1	0	0	41.25	51.82	.	69.49	43.29	1	.	.	.	.	.	0.002	0	0.977	0.021	3	4116	2	.	1	1	0.678	0.269	0	0.053	1
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	4119	2	0	0	0	0	0.041	0.951	0.009	3
0	0	0	0	0	.	.	.	.	.	0	53.81	44.88	70.62	59.44	.	0	1	1	1	1	1	0	0	0.117	0.883	4	4120	.	.	.	.	.	.	.	.	.
1	0	0	0	0	0	0	0	0	0	0	33.3	33.07	35.07	.	31.09	0	1	1	1	1	1	0	0	0.307	0.693	4	4121	2	1	0	0	0	0.041	0.951	0.009	3
1	0	1	1	1	1	1	1	1	0	0	38.96	42.97	48.96	.	63.06	0	1	0	1	1	0	0.337	0.663	0	0	2	4122	2	0	1	0	0.678	0.269	0	0.053	1
0	0	0	0	0	1	0	1	0	0	0	50.78	64.26	78.34	85.34	87.43	0	1	1	1	1	1	0	0	0.117	0.883	4	4124	2	1	1	1	0.003	0.775	0.139	0.083	2
0	0	0	0	1	.	.	.	.	.	0	55.1	56.21	.	.	.	1	.	.	.	.	.	0.001	0.763	0	0.236	2	4125	.	.	.	.	.	.	.	.	.
0	1	1	1	1	0	.	0	1	0	.	37.4	.	37.94	.	.	0	.	.	.	.	.	0.859	0.141	0	0	1	4127	2	.	.	.	0.004	0.228	0.635	0.133	3
0	1	1	0	0	1	0	.	0	0	0	56.73	63.33	73.13	75.13	78.24	0	1	0	1	1	0	0.013	0	0.987	0	3	4128	2	0	1	0	0.001	0.326	0.615	0.058	3
0	0	1	0	1	1	1	1	1	1	0	54.37	60.13	75.98	.	.	0	.	.	.	.	.	0.014	0.982	0	0.004	2	4130	2	.	1	1	0.978	0.002	0	0.02	1
0	0	0	0	0	.	.	.	.	.	.	37.09	50.26	.	.	64.81	0	0	0	0	0	0	0	0	0.117	0.883	4	4131	.	.	.	.	.	.	.	.	.
1	0	1	1	0	0	0	0	0	0	.	37.27	37.55	34.28	41.53	.	0	.	.	.	.	.	0.056	0	0.94	0.005	3	4134	2	.	.	.	0	0.041	0.951	0.009	3
1	0	0	0	1	1	0	0	0	0	1	74.58	67.51	87.07	.	87.35	1	0	0	1	1	0	0.003	0.937	0	0.06	2	4135	2	0	0	0	0	0.145	0.807	0.048	3
1	0	1	0	1	.	.	.	.	.	0	50.84	.	.	.	.	1	.	.	.	.	.	0.048	0.951	0	0.001	2	4136	.	.	.	.	.	.	.	.	.
1	1	1	1	1	1	1	1	0	1	0	46.17	50.46	55.27	65.01	61.65	1	0	0	0	0	0	0.957	0.043	0	0	1	4138	2	0	1	0	0.788	0.05	0	0.162	1
1	1	1	1	1	1	0	1	0	0	.	39.38	51.02	41.5	.	.	1	.	.	.	.	.	0.957	0.043	0	0	1	4141	2	.	.	.	0.003	0.775	0.139	0.083	2
0	0	0	0	0	0	1	1	0	0	0	50.25	.	72.54	.	.	1	.	.	.	.	.	0	0	0.117	0.883	4	4147	2	.	1	1	0.011	0.94	0.016	0.034	2
0	0	0	0	0	0	0	1	0	0	0	52.72	73.76	95.26	97.39	.	0	0	0	1	1	1	0	0	0.117	0.883	4	4148	2	0	1	0	0	0.548	0.415	0.037	2
1	1	1	1	1	.	.	.	.	.	0	46.99	58.46	.	.	.	1	.	.	.	.	.	0.957	0.043	0	0	1	4150	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	4152	2	0	0	0	0.978	0.002	0	0.02	1
1	1	0	1	0	0	0	0	0	0	.	48.13	54.56	.	.	.	0	.	.	.	.	.	0.15	0	0.85	0	3	4154	2	.	1	1	0	0.041	0.951	0.009	3
0	.	0	0	0	0	0	0	0	0	0	45.82	52.61	64.35	66.43	69.19	1	0	0	0	1	0	0	0	0.17	0.829	4	4157	2	0	0	0	0	0.041	0.951	0.009	3
1	1	1	1	1	1	0	1	0	0	0	50.21	.	73.02	74.51	71.72	0	1	0	1	1	0	0.957	0.043	0	0	1	4159	2	0	1	0	0.003	0.775	0.139	0.083	2
.	0	0	0	0	1	0	0	0	0	.	44.14	.	.	.	.	0	.	.	1	.	.	0	0	0.186	0.814	4	4160	2	1	0	0	0	0.145	0.807	0.048	3
1	1	0	1	1	0	0	0	0	0	0	50.76	55.61	54.78	.	.	1	.	.	.	.	.	0.58	0.42	0	0	1	4162	2	.	1	1	0	0.041	0.951	0.009	3
1	1	1	1	1	1	1	1	0	0	0	69.51	67.1	78.66	.	82.25	1	1	1	1	1	1	0.957	0.043	0	0	1	4163	2	1	0	0	0.064	0.882	0.004	0.05	2
0	0	0	0	0	0	0	0	0	0	.	37.08	34.34	67.36	.	.	0	.	.	.	.	.	0	0	0.117	0.883	4	4164	2	.	1	1	0	0.041	0.951	0.009	3
1	0	0	0	0	1	.	0	0	0	0	59.18	.	75.38	80.51	.	1	1	0	1	1	0	0	0	0.307	0.693	4	4165	2	0	0	0	0.001	0.227	0.713	0.06	3
0	0	0	0	0	.	.	.	.	.	.	46.72	.	.	.	.	0	.	.	.	.	.	0	0	0.117	0.883	4	4166	.	.	.	.	.	.	.	.	.
1	1	1	0	1	.	.	.	.	.	0	59.14	.	.	.	.	0	1	0	1	0	0	0.687	0.313	0	0	1	4167	.	.	.	.	.	.	.	.	.
1	0	0	0	0	1	0	0	0	0	0	47.3	47.04	36.89	58.45	57.4	0	1	1	1	0	0	0	0	0.307	0.693	4	4168	2	0	0	0	0	0.145	0.807	0.048	3
1	.	.	.	.	.	.	.	.	.	.	33.37	32.3	.	.	.	0	.	.	.	.	.	0.391	0.224	0.248	0.136	1	4170	.	.	.	.	.	.	.	.	.
1	1	1	1	1	.	.	.	.	.	.	50.5	49.05	.	.	.	0	.	.	.	.	.	0.957	0.043	0	0	1	4171	.	.	.	.	.	.	.	.	.
0	0	0	0	0	0	0	0	0	0	0	62.03	71.5	.	.	.	1	.	.	.	.	.	0	0	0.117	0.883	4	4173	2	.	1	1	0	0.041	0.951	0.009	3
1	1	.	1	1	.	.	.	.	.	0	64.98	.	.	.	.	0	.	.	.	.	.	0.916	0.084	0	0	1	4175	.	.	.	.	.	.	.	.	.
1	0	0	0	0	.	.	.	.	.	0	40.34	40.8	53.73	53.23	.	0	.	.	.	.	.	0	0	0.307	0.693	4	4179	.	.	.	.	.	.	.	.	.
1	0	1	0	1	.	.	.	.	.	0	53.33	.	.	.	.	0	1	0	1	1	1	0.048	0.951	0	0.001	2	4180	.	.	.	.	.	.	.	.	.
1	1	1	1	1	1	1	1	1	1	0	61.93	67.37	77.1	85.31	87.29	0	1	0	1	1	1	0.957	0.043	0	0	1	4181	2	0	1	0	0.978	0.002	0	0.02	1
1	0	0	1	1	1	1	1	0	0	0	59.76	61.56	67.87	63.6	.	1	1	1	1	1	1	0.031	0.964	0	0.006	2	4182	2	1	0	0	0.064	0.882	0.004	0.05	2
1	1	1	1	1	.	.	.	.	.	.	47.2	43.61	.	.	.	0	1	0	1	1	1	0.957	0.043	0	0	1	4183	.	.	.	.	.	.	.	.	.
1	1	1	0	1	0	1	1	0	1	0	52.14	45.51	53.37	50.33	.	1	.	.	.	.	.	0.687	0.313	0	0	1	4186	2	.	1	1	0.44	0.181	0	0.379	1
1	1	1	1	1	1	1	1	1	1	0	82.54	85.36	91.31	86.03	92.48	1	1	0	1	0	1	0.957	0.043	0	0	1	4187	2	0	1	0	0.978	0.002	0	0.02	1
1	1	1	1	1	1	1	1	1	1	0	71.49	81.45	92.66	94.02	95.29	0	0	1	1	1	1	0.957	0.043	0	0	1	4188	2	0	0	0	0.978	0.002	0	0.02	1
0	0	0	0	0	0	0	0	0	0	.	63.27	70.15	79.87	84.86	90.61	0	1	0	1	1	1	0	0	0.117	0.883	4	4193	2	0	0	0	0	0.041	0.951	0.009	3
1	1	1	1	1	.	.	.	.	.	.	50.44	.	.	.	.	0	.	.	.	.	.	0.957	0.043	0	0	1	4195	.	.	.	.	.	.	.	.	.
0	1	1	0	0	0	0	0	0	0	0	41.49	44.37	.	.	66.08	0	1	1	1	1	1	0.013	0	0.987	0	3	4196	2	1	0	0	0	0.041	0.951	0.009	3
0	0	0	0	0	0	1	1	1	1	.	40.81	47.86	52.29	54.11	48.56	0	0	0	0	0	0	0	0	0.117	0.883	4	4198	2	0	0	0	0.91	0.011	0	0.079	1
1	1	1	1	1	.	.	.	.	.	0	38.27	38.17	.	.	.	0	.	.	.	.	.	0.957	0.043	0	0	1	4201	.	.	.	.	.	.	.	.	.
1	0	0	0	0	1	1	1	0	0	.	53.04	57.77	69.88	.	.	1	1	0	0	1	0	0	0	0.307	0.693	4	4202	2	0	0	0	0.064	0.882	0.004	0.05	2
1	1	1	1	1	1	1	1	1	1	0	56.79	54.31	69.27	76	74.36	1	1	0	1	1	1	0.957	0.043	0	0	1	4204	2	0	0	0	0.978	0.002	0	0.02	1
1	1	1	0	1	1	1	1	1	1	0	66.35	72.99	80.67	.	.	0	.	.	.	.	.	0.687	0.313	0	0	1	4205	2	.	1	1	0.978	0.002	0	0.02	1
1	1	1	0	0	.	.	.	.	.	.	32.36	36.99	.	.	.	1	.	.	.	.	.	0.063	0	0.937	0	3	4208	.	.	.	.	.	.	.	.	.
1	1	0	1	1	.	.	.	.	.	0	58.81	57.87	.	.	.	1	0	0	0	1	0	0.58	0.42	0	0	1	4209	.	.	.	.	.	.	.	.	.
1	1	1	0	1	0	0	0	0	0	0	63.36	72.29	82.11	89.33	92.09	0	1	0	1	1	1	0.687	0.313	0	0	1	4211	2	0	0	0	0	0.041	0.951	0.009	3
1	1	1	1	1	1	1	1	1	0	0	.	52.06	62.05	61.98	64.44	0	1	0	1	1	0	0.957	0.043	0	0	1	4212	2	0	0	0	0.678	0.269	0	0.053	1
0	0	0	0	1	.	.	.	.	.	0	57.89	60.19	.	76.95	.	1	.	.	.	.	.	0.001	0.763	0	0.236	2	4215	.	.	.	.	.	.	.	.	.
1	0	0	1	0	0	0	0	1	0	.	40.47	34.62	48.47	45.05	45.26	1	0	0	0	0	0	0.004	0	0.643	0.353	3	4216	2	0	0	0	0	0.15	0.739	0.111	3
1	1	0	0	0	0	1	0	1	0	.	60.76	62.28	78.86	87.02	83.69	1	1	0	1	1	0	0.006	0	0.994	0	3	4217	2	0	0	0	0.027	0.648	0.071	0.254	2
0	0	0	0	1	1	1	0	0	0	0	62.78	65.53	87.84	83.03	81.09	1	0	1	0	0	0	0.001	0.763	0	0.236	2	4218	2	0	1	0	0.006	0.765	0.095	0.135	2
1	0	1	0	1	1	1	1	1	1	.	52.85	55.55	66.01	.	.	1	.	.	.	.	.	0.048	0.951	0	0.001	2	4220	2	.	.	.	0.978	0.002	0	0.02	1
1	0	0	0	0	1	1	0	0	0	0	58.21	63.31	72.03	75.82	78.39	1	1	1	1	1	1	0	0	0.307	0.693	4	4221	2	1	0	0	0.006	0.765	0.095	0.135	2
0	0	0	0	0	1	0	0	0	0	0	52.03	56.73	68.25	71.02	.	1	0	0	0	0	0	0	0	0.117	0.883	4	4225	2	0	0	0	0	0.145	0.807	0.048	3
1	0	0	0	0	1	1	1	1	1	0	39.58	54.86	66.02	59.41	.	1	1	0	1	0	1	0	0	0.307	0.693	4	4229	2	0	1	0	0.978	0.002	0	0.02	1
0	0	0	0	1	0	0	0	0	0	0	52.41	48.6	54.53	57	.	0	.	.	.	.	.	0.001	0.763	0	0.236	2	4230	2	.	.	.	0	0.041	0.951	0.009	3
1	0	0	0	0	0	0	0	0	0	0	52.9	52.53	60.9	.	.	1	.	.	.	.	.	0	0	0.307	0.693	4	4231	2	.	1	1	0	0.041	0.951	0.009	3
0	0	0	0	0	1	1	1	1	1	0	50.95	61.77	68.91	.	.	0	.	.	.	.	.	0	0	0.117	0.883	4	4233	2	.	1	1	0.978	0.002	0	0.02	1
1	0	0	1	0	1	1	1	1	1	0	57	61.23	64.66	69.96	.	1	.	.	.	.	.	0.004	0	0.643	0.353	3	4235	2	.	1	1	0.978	0.002	0	0.02	1
0	1	0	1	1	.	.	.	.	.	.	39.16	42.58	.	.	.	0	.	.	.	.	.	0.275	0.725	0	0	2	4236	.	.	.	.	.	.	.	.	.
1	0	1	0	0	1	0	1	0	0	1	44.28	48.51	73.24	.	.	0	1	1	1	1	1	0.002	0	0.977	0.021	3	4243	2	1	1	1	0.003	0.775	0.139	0.083	2
